AST,REB,TOV,FTA,STL,Total_Wins
28.524390243902438,43.109756097560975,13.975609756097562,24.182926829268293,7.378048780487805,47
20.621951219512194,40.98780487804878,13.963414634146341,24.158536585365855,9.402439024390244,46
19.545454545454547,42.04545454545455,14.469696969696969,22.78787878787879,9.56060606060606,41
20.914634146341463,42.73170731707317,13.951219512195122,21.29268292682927,8.573170731707316,56
21.853658536585368,42.390243902439025,13.707317073170731,20.317073170731707,7.695121951219512,50
21.670731707317074,42.5609756097561,13.341463414634147,22.79268292682927,8.536585365853659,55
20.695121951219512,41.6219512195122,13.292682926829269,24.682926829268293,8.829268292682928,42
21.26829268292683,42.76829268292683,12.914634146341463,23.390243902439025,7.963414634146342,43
21.548780487804876,40.52439024390244,14.963414634146341,21.121951219512194,7.475609756097561,22
23.9390243902439,41.78048780487805,13.987804878048781,22.951219512195124,8.341463414634147,33
26.91780821917808,46.534246575342465,15.246575342465754,21.767123287671232,7.890410958904109,34
26.916666666666668,46.47222222222222,13.291666666666666,21.333333333333332,9.097222222222221,38
25.98780487804878,49.170731707317074,13.195121951219512,23.146341463414632,9.75609756097561,56
26.036585365853657,46.6219512195122,13.609756097560975,23.829268292682926,8.292682926829269,51
24.695121951219512,42.609756097560975,15.073170731707316,21.0,8.207317073170731,27
19.98780487804878,42.146341463414636,13.926829268292684,27.902439024390244,6.634146341463414,58
19.954545454545453,41.60606060606061,15.181818181818182,24.21212121212121,8.863636363636363,46
23.048780487804876,38.609756097560975,13.939024390243903,23.01219512195122,8.658536585365853,66
22.524390243902438,36.8780487804878,14.78048780487805,22.975609756097562,8.926829268292684,54
19.829268292682926,39.1219512195122,14.804878048780488,23.658536585365855,7.829268292682927,37
20.841463414634145,44.1219512195122,14.085365853658537,23.036585365853657,6.7439024390243905,48
21.24390243902439,43.6219512195122,13.439024390243903,21.5609756097561,7.170731707317073,41
22.70731707317073,43.46341463414634,14.365853658536585,19.524390243902438,7.560975609756097,44
24.28048780487805,46.34146341463415,14.731707317073171,21.73170731707317,7.646341463414634,39
