SEASON_YEAR,GAME_DATE,GAME_ID,TEAM_ID,TEAM_NAME,WL,FG3A,FG3_PCT,FTA,FT_PCT,REB,AST,TOV,STL,PLUS_MINUS
2015-16,2015-11-01T00:00:00,21500041,1610612748,Miami Heat,W,22,0.409,21,0.762,48,24,15.0,11,20.0
2015-16,2016-03-30T00:00:00,21501116,1610612746,LA Clippers,W,31,0.29,18,0.889,41,26,8.0,8,20.0
2015-16,2015-11-07T00:00:00,21500090,1610612759,San Antonio Spurs,W,21,0.429,23,0.652,42,35,13.0,11,20.0
2015-16,2015-11-13T00:00:00,21500131,1610612761,Toronto Raptors,W,21,0.429,27,0.852,48,19,16.0,8,19.0
2015-16,2016-02-10T00:00:00,21500793,1610612763,Memphis Grizzlies,W,20,0.45,12,0.833,35,26,12.0,15,19.0
2015-16,2016-01-28T00:00:00,21500692,1610612754,Indiana Pacers,W,15,0.6,30,0.867,49,20,18.0,10,19.0
2015-16,2015-11-29T00:00:00,21500249,1610612753,Orlando Magic,W,25,0.36,16,0.688,54,24,15.0,6,19.0
2015-16,2016-01-02T00:00:00,21500497,1610612760,Oklahoma City Thunder,W,23,0.391,37,0.811,53,20,14.0,2,19.0
2015-16,2016-04-05T00:00:00,21501155,1610612748,Miami Heat,W,14,0.643,14,0.714,41,22,10.0,6,18.0
2015-16,2015-12-23T00:00:00,21500434,1610612744,Golden State Warriors,W,23,0.391,16,1.0,40,26,16.0,10,18.0
2015-16,2016-02-25T00:00:00,21500860,1610612759,San Antonio Spurs,W,18,0.5,12,0.917,43,17,12.0,5,18.0
2015-16,2016-01-18T00:00:00,21500620,1610612737,Atlanta Hawks,W,19,0.474,10,0.7,47,31,17.0,9,17.0
2015-16,2016-03-06T00:00:00,21500931,1610612747,Los Angeles Lakers,W,25,0.36,22,0.955,41,23,13.0,12,17.0
2015-16,2016-03-03T00:00:00,21500908,1610612748,Miami Heat,W,17,0.529,25,0.76,48,25,13.0,5,16.0
2015-16,2015-10-27T00:00:00,21500003,1610612744,Golden State Warriors,W,30,0.3,22,0.909,56,29,20.0,8,16.0
2015-16,2016-01-09T00:00:00,21500555,1610612762,Utah Jazz,W,20,0.45,18,0.611,37,19,17.0,10,15.0
2015-16,2016-02-01T00:00:00,21500724,1610612763,Memphis Grizzlies,W,16,0.563,18,0.833,40,27,14.0,4,15.0
2015-16,2015-11-15T00:00:00,21500149,1610612738,Boston Celtics,W,23,0.391,20,0.65,47,25,18.0,12,15.0
2015-16,2016-02-01T00:00:00,21500726,1610612759,San Antonio Spurs,W,24,0.375,21,0.857,42,27,14.0,6,15.0
2015-16,2016-01-26T00:00:00,21500682,1610612757,Portland Trail Blazers,W,30,0.3,19,0.789,48,28,13.0,6,15.0
2015-16,2016-04-10T00:00:00,21501194,1610612764,Washington Wizards,W,21,0.429,28,0.714,48,27,12.0,8,15.0
2015-16,2015-11-23T00:00:00,21500207,1610612759,San Antonio Spurs,W,20,0.45,10,0.5,38,21,21.0,18,14.0
2015-16,2016-01-20T00:00:00,21500636,1610612760,Oklahoma City Thunder,W,24,0.375,30,0.733,51,28,20.0,9,14.0
2015-16,2016-01-30T00:00:00,21500713,1610612739,Cleveland Cavaliers,W,23,0.391,21,0.857,43,24,10.0,4,14.0
2015-16,2015-11-30T00:00:00,21500260,1610612758,Sacramento Kings,W,31,0.29,44,0.705,42,22,13.0,1,14.0
2015-16,2016-03-12T00:00:00,21500976,1610612765,Detroit Pistons,W,18,0.5,22,0.818,52,26,13.0,6,14.0
2015-16,2015-11-28T00:00:00,21500243,1610612762,Utah Jazz,W,18,0.5,21,0.762,49,18,16.0,11,14.0
2015-16,2016-01-25T00:00:00,21500672,1610612737,Atlanta Hawks,W,27,0.333,26,0.923,42,28,14.0,11,14.0
2015-16,2016-01-11T00:00:00,21500567,1610612764,Washington Wizards,W,24,0.375,10,0.9,43,31,11.0,10,14.0
2015-16,2015-12-26T00:00:00,21500448,1610612754,Indiana Pacers,W,26,0.346,14,0.929,39,25,23.0,10,14.0
2015-16,2015-12-10T00:00:00,21500331,1610612760,Oklahoma City Thunder,W,17,0.529,26,0.769,52,24,14.0,6,13.0
2015-16,2016-01-23T00:00:00,21500655,1610612766,Charlotte Hornets,W,31,0.29,37,0.865,49,17,12.0,5,13.0
2015-16,2016-02-03T00:00:00,21500742,1610612759,San Antonio Spurs,W,15,0.6,18,0.944,36,30,14.0,6,13.0
2015-16,2016-03-01T00:00:00,21500894,1610612742,Dallas Mavericks,W,19,0.474,31,0.839,36,27,15.0,7,13.0
2015-16,2015-12-16T00:00:00,21500377,1610612741,Chicago Bulls,W,24,0.375,19,0.684,45,22,15.0,5,13.0
2015-16,2015-11-15T00:00:00,21500147,1610612766,Charlotte Hornets,W,31,0.29,19,0.789,37,29,12.0,6,12.0
2015-16,2016-03-09T00:00:00,21500955,1610612760,Oklahoma City Thunder,W,24,0.375,18,0.833,52,33,16.0,6,12.0
2015-16,2016-04-13T00:00:00,21501221,1610612764,Washington Wizards,W,28,0.321,30,0.533,51,25,19.0,14,11.0
2015-16,2016-03-14T00:00:00,21500988,1610612742,Dallas Mavericks,W,30,0.3,18,0.778,42,30,15.0,9,11.0
2015-16,2015-12-07T00:00:00,21500306,1610612764,Washington Wizards,W,18,0.5,17,0.765,37,23,12.0,7,11.0
2015-16,2015-11-18T00:00:00,21500172,1610612759,San Antonio Spurs,W,18,0.5,20,0.8,50,33,10.0,5,11.0
2015-16,2016-01-18T00:00:00,21500619,1610612741,Chicago Bulls,W,21,0.429,20,0.7,38,28,10.0,6,10.0
2015-16,2016-02-26T00:00:00,21500867,1610612746,LA Clippers,W,29,0.31,26,0.846,41,18,8.0,6,10.0
2015-16,2016-02-29T00:00:00,21500890,1610612746,LA Clippers,W,23,0.391,16,0.875,47,22,12.0,8,10.0
2015-16,2015-12-20T00:00:00,21500408,1610612758,Sacramento Kings,W,21,0.429,24,0.625,42,26,16.0,8,10.0
2015-16,2016-01-10T00:00:00,21500559,1610612739,Cleveland Cavaliers,W,32,0.281,23,0.696,51,20,11.0,9,10.0
2015-16,2015-11-27T00:00:00,21500237,1610612750,Minnesota Timberwolves,W,25,0.36,19,0.947,46,20,18.0,4,10.0
2015-16,2015-10-31T00:00:00,21500036,1610612763,Memphis Grizzlies,W,23,0.391,28,0.857,42,26,9.0,6,10.0
2015-16,2016-01-20T00:00:00,21500629,1610612755,Philadelphia 76ers,W,19,0.474,21,0.714,41,20,15.0,8,9.0
2015-16,2015-12-18T00:00:00,21500397,1610612744,Golden State Warriors,W,26,0.346,37,0.757,46,31,15.0,7,9.0
2015-16,2016-04-11T00:00:00,21501206,1610612764,Washington Wizards,W,25,0.36,24,0.792,47,27,14.0,8,9.0
2015-16,2016-03-26T00:00:00,21501087,1610612762,Utah Jazz,W,21,0.429,7,0.857,45,21,14.0,5,9.0
2015-16,2015-12-21T00:00:00,21500413,1610612737,Atlanta Hawks,W,29,0.31,28,0.821,31,21,10.0,8,9.0
2015-16,2016-01-07T00:00:00,21500537,1610612741,Chicago Bulls,W,22,0.409,17,0.824,54,23,16.0,4,9.0
2015-16,2016-01-13T00:00:00,21500580,1610612738,Boston Celtics,W,26,0.346,20,0.7,49,24,19.0,7,9.0
2015-16,2016-03-08T00:00:00,21500949,1610612747,Los Angeles Lakers,W,27,0.333,23,0.783,45,21,15.0,7,9.0
2015-16,2016-02-03T00:00:00,21500735,1610612766,Charlotte Hornets,W,27,0.333,23,0.826,49,26,14.0,4,9.0
2015-16,2015-12-07T00:00:00,21500308,1610612761,Toronto Raptors,W,25,0.36,32,0.781,38,18,9.0,7,9.0
2015-16,2015-11-07T00:00:00,21500088,1610612742,Dallas Mavericks,W,24,0.375,22,0.818,42,20,11.0,5,9.0
2015-16,2015-11-13T00:00:00,21500136,1610612743,Denver Nuggets,W,20,0.45,32,0.75,46,25,19.0,10,9.0
2015-16,2015-11-11T00:00:00,21500122,1610612758,Sacramento Kings,W,16,0.563,24,0.75,46,20,19.0,7,9.0
2015-16,2016-03-19T00:00:00,21501028,1610612743,Denver Nuggets,W,18,0.5,23,0.696,51,19,14.0,6,8.0
2015-16,2016-03-05T00:00:00,21500927,1610612741,Chicago Bulls,W,21,0.429,34,0.794,53,28,26.0,8,8.0
2015-16,2015-11-15T00:00:00,21500146,1610612763,Memphis Grizzlies,W,17,0.529,27,0.926,34,21,16.0,7,8.0
2015-16,2015-12-30T00:00:00,21500476,1610612747,Los Angeles Lakers,W,19,0.474,23,0.739,52,22,10.0,5,8.0
2015-16,2015-12-19T00:00:00,21500399,1610612764,Washington Wizards,W,20,0.45,23,0.87,38,26,14.0,10,8.0
2015-16,2016-01-27T00:00:00,21500685,1610612738,Boston Celtics,W,28,0.321,24,0.833,48,29,12.0,15,8.0
2015-16,2016-01-29T00:00:00,21500699,1610612739,Cleveland Cavaliers,W,23,0.391,29,0.931,47,20,8.0,4,8.0
2015-16,2016-02-07T00:00:00,21500772,1610612746,LA Clippers,W,25,0.36,33,0.515,42,17,6.0,8,7.0
2015-16,2015-10-31T00:00:00,21500034,1610612752,New York Knicks,W,19,0.474,32,0.813,40,21,19.0,8,7.0
2015-16,2016-02-08T00:00:00,21500780,1610612753,Orlando Magic,W,29,0.31,22,0.727,47,37,13.0,11,7.0
2015-16,2015-12-30T00:00:00,21500475,1610612753,Orlando Magic,W,26,0.346,21,0.905,50,21,17.0,6,7.0
2015-16,2016-02-01T00:00:00,21500729,1610612758,Sacramento Kings,W,26,0.346,30,0.8,53,21,16.0,7,7.0
2015-16,2015-11-02T00:00:00,21500047,1610612749,Milwaukee Bucks,W,23,0.391,26,0.692,36,24,14.0,6,7.0
2015-16,2016-02-02T00:00:00,21500732,1610612761,Toronto Raptors,W,27,0.333,32,0.781,35,15,13.0,9,7.0
2015-16,2016-04-10T00:00:00,21501196,1610612746,LA Clippers,W,18,0.5,37,0.405,42,25,11.0,11,7.0
2015-16,2016-03-12T00:00:00,21500973,1610612754,Indiana Pacers,W,28,0.321,29,0.931,42,24,14.0,10,7.0
2015-16,2015-11-06T00:00:00,21500081,1610612737,Atlanta Hawks,W,21,0.429,35,0.857,41,30,15.0,10,6.0
2015-16,2015-11-18T00:00:00,21500169,1610612737,Atlanta Hawks,W,30,0.3,24,0.75,45,23,12.0,9,6.0
2015-16,2016-01-13T00:00:00,21500579,1610612751,Brooklyn Nets,W,17,0.529,14,0.786,45,24,15.0,8,6.0
2015-16,2016-03-09T00:00:00,21500954,1610612765,Detroit Pistons,W,27,0.333,30,0.567,51,19,14.0,7,6.0
2015-16,2016-03-29T00:00:00,21501111,1610612745,Houston Rockets,W,25,0.36,42,0.5,55,23,15.0,7,6.0
2015-16,2016-03-11T00:00:00,21500964,1610612755,Philadelphia 76ers,W,28,0.321,15,0.667,49,25,19.0,5,6.0
2015-16,2015-11-18T00:00:00,21500174,1610612741,Chicago Bulls,W,19,0.474,14,0.857,47,24,20.0,7,6.0
2015-16,2016-02-04T00:00:00,21500746,1610612765,Detroit Pistons,W,17,0.529,33,0.667,42,17,13.0,7,6.0
2015-16,2015-12-04T00:00:00,21500288,1610612740,New Orleans Pelicans,W,25,0.36,31,0.677,46,25,15.0,10,6.0
2015-16,2015-12-12T00:00:00,21500345,1610612738,Boston Celtics,W,25,0.36,10,0.9,42,26,5.0,5,5.0
2015-16,2016-01-02T00:00:00,21500503,1610612762,Utah Jazz,W,27,0.333,28,0.75,48,17,17.0,4,5.0
2015-16,2015-11-02T00:00:00,21500049,1610612745,Houston Rockets,W,29,0.31,29,0.655,34,22,12.0,18,5.0
2015-16,2015-11-23T00:00:00,21500202,1610612766,Charlotte Hornets,W,29,0.31,26,0.769,48,24,19.0,10,5.0
2015-16,2016-03-18T00:00:00,21501025,1610612757,Portland Trail Blazers,W,27,0.333,40,0.9,45,17,13.0,4,5.0
2015-16,2015-12-30T00:00:00,21500483,1610612755,Philadelphia 76ers,W,31,0.29,34,0.618,53,23,13.0,10,5.0
2015-16,2015-11-06T00:00:00,21500075,1610612753,Orlando Magic,W,25,0.36,22,0.773,40,22,13.0,4,5.0
2015-16,2016-01-12T00:00:00,21500574,1610612760,Oklahoma City Thunder,W,22,0.409,18,0.778,41,21,18.0,10,5.0
2015-16,2015-12-08T00:00:00,21500313,1610612739,Cleveland Cavaliers,W,21,0.429,20,0.8,30,18,9.0,10,5.0
2015-16,2016-03-02T00:00:00,21500907,1610612746,LA Clippers,W,32,0.281,21,0.667,45,26,6.0,11,5.0
2015-16,2015-11-02T00:00:00,21500050,1610612757,Portland Trail Blazers,W,30,0.3,20,0.75,46,18,16.0,5,5.0
2015-16,2015-12-11T00:00:00,21500336,1610612744,Golden State Warriors,W,31,0.29,39,0.795,67,28,18.0,10,5.0
2015-16,2015-11-25T00:00:00,21500217,1610612738,Boston Celtics,W,29,0.31,18,0.722,54,18,17.0,7,4.0
2015-16,2015-11-08T00:00:00,21500095,1610612752,New York Knicks,W,27,0.333,29,0.828,52,22,9.0,5,4.0
2015-16,2016-02-29T00:00:00,21500884,1610612739,Cleveland Cavaliers,W,29,0.31,25,0.84,40,22,13.0,4,4.0
2015-16,2016-01-30T00:00:00,21500709,1610612754,Indiana Pacers,W,27,0.333,16,0.75,49,26,15.0,6,4.0
2015-16,2015-11-29T00:00:00,21500253,1610612754,Indiana Pacers,W,27,0.333,37,0.811,50,17,16.0,4,4.0
2015-16,2016-01-28T00:00:00,21500693,1610612743,Denver Nuggets,W,18,0.5,33,0.788,39,25,15.0,9,4.0
2015-16,2015-11-25T00:00:00,21500222,1610612750,Minnesota Timberwolves,W,21,0.429,29,0.759,45,22,13.0,9,4.0
2015-16,2016-02-21T00:00:00,21500828,1610612754,Indiana Pacers,W,24,0.375,21,0.667,44,26,21.0,7,3.0
2015-16,2016-02-19T00:00:00,21500813,1610612766,Charlotte Hornets,W,31,0.29,18,0.833,37,13,18.0,13,3.0
2015-16,2015-11-22T00:00:00,21500199,1610612760,Oklahoma City Thunder,W,22,0.409,18,0.778,41,25,16.0,8,3.0
2015-16,2016-03-27T00:00:00,21501093,1610612754,Indiana Pacers,W,26,0.346,20,0.65,50,25,13.0,9,3.0
2015-16,2015-11-18T00:00:00,21500166,1610612753,Orlando Magic,W,21,0.429,21,0.619,54,20,9.0,10,3.0
2015-16,2015-12-01T00:00:00,21500267,1610612742,Dallas Mavericks,W,29,0.31,24,0.833,49,23,12.0,7,3.0
2015-16,2016-02-03T00:00:00,21500740,1610612760,Oklahoma City Thunder,W,27,0.333,25,0.8,50,25,13.0,7,3.0
2015-16,2016-02-19T00:00:00,21500812,1610612754,Indiana Pacers,W,22,0.409,22,0.636,45,27,13.0,8,3.0
2015-16,2015-11-28T00:00:00,21500240,1610612739,Cleveland Cavaliers,W,27,0.333,17,0.647,49,20,20.0,9,2.0
2015-16,2015-12-12T00:00:00,21500352,1610612752,New York Knicks,W,21,0.429,28,0.893,34,17,11.0,3,2.0
2015-16,2016-01-14T00:00:00,21500589,1610612763,Memphis Grizzlies,W,16,0.563,25,0.8,29,21,16.0,13,2.0
2015-16,2015-11-17T00:00:00,21500159,1610612751,Brooklyn Nets,W,20,0.45,13,0.538,44,22,12.0,14,2.0
2015-16,2016-03-06T00:00:00,21500933,1610612743,Denver Nuggets,W,26,0.346,25,0.76,58,25,11.0,8,2.0
2015-16,2016-01-03T00:00:00,21500507,1610612741,Chicago Bulls,W,21,0.429,25,0.88,42,23,11.0,4,2.0
2015-16,2016-03-14T00:00:00,21500991,1610612741,Chicago Bulls,W,25,0.36,20,0.9,38,23,9.0,2,2.0
2015-16,2016-01-16T00:00:00,21500604,1610612738,Boston Celtics,W,29,0.31,36,0.889,47,27,16.0,7,2.0
2015-16,2016-03-21T00:00:00,21501047,1610612765,Detroit Pistons,W,33,0.273,17,0.765,39,18,12.0,6,1.0
2015-16,2016-02-08T00:00:00,21500778,1610612751,Brooklyn Nets,W,19,0.474,15,0.8,39,23,15.0,6,1.0
2015-16,2016-01-21T00:00:00,21500642,1610612743,Denver Nuggets,L,30,0.3,26,0.769,40,26,10.0,6,-1.0
2015-16,2015-11-16T00:00:00,21500153,1610612754,Indiana Pacers,L,21,0.429,24,0.667,50,19,13.0,4,-1.0
2015-16,2016-02-08T00:00:00,21500778,1610612743,Denver Nuggets,L,25,0.36,13,0.846,42,24,12.0,10,-1.0
2015-16,2015-12-09T00:00:00,21500325,1610612747,Los Angeles Lakers,L,23,0.391,27,0.63,40,19,9.0,9,-1.0
2015-16,2016-03-04T00:00:00,21500915,1610612752,New York Knicks,L,23,0.391,14,0.786,45,22,10.0,4,-1.0
2015-16,2016-01-08T00:00:00,21500546,1610612752,New York Knicks,L,21,0.429,17,0.824,44,19,9.0,1,-1.0
2015-16,2016-04-09T00:00:00,21501192,1610612757,Portland Trail Blazers,L,24,0.375,18,0.889,37,19,19.0,2,-1.0
2015-16,2015-10-28T00:00:00,21500017,1610612747,Los Angeles Lakers,L,34,0.265,35,0.914,48,18,14.0,2,-1.0
2015-16,2016-01-30T00:00:00,21500710,1610612751,Brooklyn Nets,L,20,0.45,23,0.609,44,23,10.0,6,-2.0
2015-16,2015-12-06T00:00:00,21500299,1610612756,Phoenix Suns,L,31,0.29,17,0.706,47,20,18.0,8,-2.0
2015-16,2016-04-01T00:00:00,21501131,1610612737,Atlanta Hawks,L,30,0.3,26,0.885,48,25,16.0,5,-2.0
2015-16,2015-12-10T00:00:00,21500332,1610612752,New York Knicks,L,29,0.31,28,0.786,54,17,19.0,9,-2.0
2015-16,2016-03-28T00:00:00,21501099,1610612741,Chicago Bulls,L,22,0.409,15,0.733,58,22,8.0,4,-2.0
2015-16,2016-03-23T00:00:00,21501061,1610612745,Houston Rockets,L,23,0.391,22,0.545,32,22,15.0,13,-2.0
2015-16,2015-10-27T00:00:00,21500002,1610612739,Cleveland Cavaliers,L,29,0.31,17,0.588,50,26,11.0,5,-2.0
2015-16,2016-03-31T00:00:00,21501124,1610612745,Houston Rockets,L,25,0.36,22,0.864,45,19,10.0,5,-3.0
2015-16,2016-01-17T00:00:00,21500613,1610612754,Indiana Pacers,L,20,0.45,30,0.7,33,27,15.0,10,-3.0
2015-16,2015-12-21T00:00:00,21500414,1610612741,Chicago Bulls,L,26,0.346,13,0.538,45,32,13.0,8,-3.0
2015-16,2016-01-25T00:00:00,21500673,1610612762,Utah Jazz,L,29,0.31,18,0.833,49,18,13.0,5,-3.0
2015-16,2016-02-27T00:00:00,21500874,1610612760,Oklahoma City Thunder,L,26,0.346,26,0.654,62,23,23.0,6,-3.0
2015-16,2016-01-14T00:00:00,21500588,1610612753,Orlando Magic,L,23,0.391,8,0.75,46,28,16.0,4,-3.0
2015-16,2016-03-19T00:00:00,21501031,1610612754,Indiana Pacers,L,22,0.409,30,0.733,34,28,12.0,11,-4.0
2015-16,2016-01-30T00:00:00,21500708,1610612765,Detroit Pistons,L,29,0.31,34,0.588,39,9,12.0,10,-4.0
2015-16,2015-12-27T00:00:00,21500457,1610612758,Sacramento Kings,L,24,0.375,31,0.806,43,22,23.0,10,-4.0
2015-16,2016-04-02T00:00:00,21501139,1610612741,Chicago Bulls,L,25,0.36,15,0.867,47,21,13.0,6,-4.0
2015-16,2016-01-26T00:00:00,21500678,1610612751,Brooklyn Nets,L,18,0.5,23,0.739,32,24,17.0,5,-4.0
2015-16,2015-12-22T00:00:00,21500422,1610612743,Denver Nuggets,L,25,0.36,19,0.842,44,26,12.0,2,-4.0
2015-16,2015-11-08T00:00:00,21500095,1610612747,Los Angeles Lakers,L,27,0.333,23,0.609,46,19,10.0,7,-4.0
2015-16,2016-01-30T00:00:00,21500712,1610612758,Sacramento Kings,L,24,0.375,38,0.842,51,16,19.0,10,-4.0
2015-16,2016-02-06T00:00:00,21500761,1610612764,Washington Wizards,L,25,0.36,24,0.792,44,22,11.0,9,-4.0
2015-16,2016-01-10T00:00:00,21500561,1610612754,Indiana Pacers,L,31,0.29,10,0.8,39,33,18.0,12,-4.0
2015-16,2016-02-06T00:00:00,21500765,1610612763,Memphis Grizzlies,L,23,0.391,23,0.565,51,27,11.0,3,-4.0
2015-16,2016-01-08T00:00:00,21500549,1610612747,Los Angeles Lakers,L,26,0.346,25,0.96,34,19,13.0,9,-4.0
2015-16,2016-04-06T00:00:00,21501171,1610612760,Oklahoma City Thunder,L,22,0.409,31,0.645,50,18,17.0,9,-5.0
2015-16,2016-01-08T00:00:00,21500544,1610612740,New Orleans Pelicans,L,29,0.31,20,0.75,37,21,16.0,21,-5.0
2015-16,2016-02-24T00:00:00,21500850,1610612764,Washington Wizards,L,28,0.321,26,0.731,42,19,11.0,11,-5.0
2015-16,2016-04-13T00:00:00,21501228,1610612762,Utah Jazz,L,30,0.3,15,0.6,38,27,14.0,10,-5.0
2015-16,2015-12-30T00:00:00,21500474,1610612766,Charlotte Hornets,L,30,0.3,36,0.889,42,20,11.0,8,-5.0
2015-16,2016-01-23T00:00:00,21500658,1610612763,Memphis Grizzlies,L,19,0.474,22,0.818,34,22,14.0,9,-5.0
2015-16,2015-11-18T00:00:00,21500170,1610612757,Portland Trail Blazers,L,30,0.3,29,0.828,48,18,19.0,11,-5.0
2015-16,2015-11-13T00:00:00,21500130,1610612752,New York Knicks,L,27,0.333,21,0.81,46,16,15.0,7,-6.0
2015-16,2016-03-02T00:00:00,21500902,1610612758,Sacramento Kings,L,26,0.346,20,0.55,44,31,25.0,7,-6.0
2015-16,2016-03-15T00:00:00,21500998,1610612743,Denver Nuggets,L,24,0.375,24,0.875,37,23,16.0,8,-6.0
2015-16,2015-11-06T00:00:00,21500084,1610612758,Sacramento Kings,L,28,0.321,29,0.724,43,26,15.0,14,-6.0
2015-16,2015-12-05T00:00:00,21500292,1610612741,Chicago Bulls,L,25,0.36,19,0.684,52,29,14.0,5,-6.0
2015-16,2015-11-02T00:00:00,21500052,1610612756,Phoenix Suns,L,30,0.3,21,0.714,55,23,10.0,8,-6.0
2015-16,2016-02-26T00:00:00,21500866,1610612743,Denver Nuggets,L,29,0.31,31,0.677,49,18,15.0,7,-6.0
2015-16,2016-03-23T00:00:00,21501067,1610612742,Dallas Mavericks,L,30,0.3,11,0.909,47,21,17.0,8,-6.0
2015-16,2015-11-21T00:00:00,21500189,1610612753,Orlando Magic,L,31,0.29,8,0.75,50,27,17.0,8,-6.0
2015-16,2016-01-12T00:00:00,21500571,1610612738,Boston Celtics,L,29,0.31,26,0.808,42,25,9.0,5,-6.0
2015-16,2016-03-09T00:00:00,21500954,1610612742,Dallas Mavericks,L,30,0.3,11,0.818,40,25,10.0,6,-6.0
2015-16,2016-01-20T00:00:00,21500639,1610612757,Portland Trail Blazers,L,31,0.29,11,0.636,50,23,13.0,5,-6.0
2015-16,2016-03-31T00:00:00,21501127,1610612738,Boston Celtics,L,24,0.375,34,0.765,48,20,15.0,12,-7.0
2015-16,2016-03-30T00:00:00,21501119,1610612762,Utah Jazz,L,32,0.281,29,0.448,54,14,15.0,11,-7.0
2015-16,2015-10-28T00:00:00,21500009,1610612754,Indiana Pacers,L,23,0.391,31,0.839,40,23,13.0,14,-7.0
2015-16,2015-12-07T00:00:00,21500307,1610612752,New York Knicks,L,25,0.36,9,0.889,37,25,13.0,4,-7.0
2015-16,2016-03-04T00:00:00,21500912,1610612754,Indiana Pacers,L,28,0.321,21,0.857,46,23,10.0,10,-7.0
2015-16,2016-03-21T00:00:00,21501049,1610612758,Sacramento Kings,L,29,0.31,16,0.813,50,23,20.0,6,-7.0
2015-16,2015-12-26T00:00:00,21500444,1610612753,Orlando Magic,L,19,0.474,13,0.462,34,31,10.0,7,-7.0
2015-16,2016-04-06T00:00:00,21501168,1610612740,New Orleans Pelicans,L,24,0.375,23,0.87,49,21,23.0,5,-7.0
2015-16,2016-02-21T00:00:00,21500826,1610612756,Phoenix Suns,L,24,0.375,22,0.727,46,26,14.0,6,-7.0
2015-16,2016-01-15T00:00:00,21500599,1610612737,Atlanta Hawks,L,30,0.3,6,1.0,43,29,18.0,5,-7.0
2015-16,2016-03-19T00:00:00,21501028,1610612766,Charlotte Hornets,L,32,0.281,20,0.7,38,22,11.0,6,-8.0
2015-16,2016-01-29T00:00:00,21500701,1610612745,Houston Rockets,L,39,0.231,43,0.628,40,23,12.0,14,-8.0
2015-16,2016-03-05T00:00:00,21500927,1610612745,Houston Rockets,L,35,0.257,30,0.7,40,22,19.0,17,-8.0
2015-16,2016-03-19T00:00:00,21501036,1610612744,Golden State Warriors,L,36,0.25,10,0.8,37,24,11.0,12,-8.0
2015-16,2015-11-13T00:00:00,21500135,1610612747,Los Angeles Lakers,L,27,0.333,18,0.833,57,18,22.0,10,-8.0
2015-16,2016-03-12T00:00:00,21500977,1610612748,Miami Heat,L,25,0.36,26,0.808,47,19,14.0,9,-8.0
2015-16,2016-02-20T00:00:00,21500819,1610612737,Atlanta Hawks,L,41,0.22,18,0.667,49,31,16.0,11,-8.0
2015-16,2016-04-13T00:00:00,21501229,1610612746,LA Clippers,L,31,0.29,12,0.833,40,23,15.0,9,-9.0
2015-16,2015-11-11T00:00:00,21500122,1610612765,Detroit Pistons,L,32,0.281,20,0.75,45,16,16.0,10,-9.0
2015-16,2016-03-30T00:00:00,21501120,1610612764,Washington Wizards,L,26,0.346,20,0.8,42,30,20.0,6,-9.0
2015-16,2015-12-01T00:00:00,21500266,1610612740,New Orleans Pelicans,L,27,0.333,33,0.758,37,25,8.0,3,-9.0
2015-16,2016-03-13T00:00:00,21500986,1610612758,Sacramento Kings,L,21,0.429,21,0.667,36,25,12.0,8,-9.0
2015-16,2015-11-13T00:00:00,21500136,1610612745,Houston Rockets,L,29,0.31,31,0.742,40,19,20.0,10,-9.0
2015-16,2015-11-25T00:00:00,21500216,1610612752,New York Knicks,L,27,0.333,25,0.8,47,16,12.0,2,-9.0
2015-16,2016-03-28T00:00:00,21501103,1610612743,Denver Nuggets,L,24,0.375,19,0.895,44,20,21.0,3,-9.0
2015-16,2016-02-06T00:00:00,21500768,1610612756,Phoenix Suns,L,24,0.375,26,0.769,39,19,10.0,3,-9.0
2015-16,2016-04-11T00:00:00,21501210,1610612762,Utah Jazz,L,33,0.273,18,0.722,38,21,10.0,5,-9.0
2015-16,2016-04-02T00:00:00,21501141,1610612743,Denver Nuggets,L,29,0.31,24,0.708,50,27,10.0,3,-9.0
2015-16,2015-11-10T00:00:00,21500111,1610612750,Minnesota Timberwolves,L,19,0.474,19,0.737,48,25,22.0,6,-9.0
2015-16,2016-04-03T00:00:00,21501144,1610612766,Charlotte Hornets,L,26,0.346,27,0.963,35,23,15.0,15,-9.0
2015-16,2015-11-07T00:00:00,21500088,1610612740,New Orleans Pelicans,L,28,0.321,13,0.846,42,21,12.0,7,-9.0
2015-16,2016-01-18T00:00:00,21500617,1610612764,Washington Wizards,L,21,0.429,20,0.75,35,25,9.0,6,-10.0
2015-16,2016-02-25T00:00:00,21500858,1610612756,Phoenix Suns,L,27,0.333,23,0.565,50,16,21.0,10,-10.0
2015-16,2015-12-28T00:00:00,21500458,1610612747,Los Angeles Lakers,L,29,0.31,23,0.826,41,24,12.0,7,-10.0
2015-16,2015-12-27T00:00:00,21500456,1610612743,Denver Nuggets,L,25,0.36,15,0.733,37,24,10.0,6,-10.0
2015-16,2015-12-14T00:00:00,21500363,1610612756,Phoenix Suns,L,25,0.36,27,0.704,47,19,17.0,9,-10.0
2015-16,2016-03-04T00:00:00,21500914,1610612755,Philadelphia 76ers,L,31,0.29,27,0.778,44,21,8.0,12,-10.0
2015-16,2015-12-17T00:00:00,21500383,1610612761,Toronto Raptors,L,39,0.231,28,0.714,46,18,8.0,7,-10.0
2015-16,2016-01-06T00:00:00,21500535,1610612757,Portland Trail Blazers,L,26,0.346,23,0.565,49,21,14.0,5,-11.0
